tweet_id,timestamp,name,rating,dog_stage,stage,favorite_count,retweet_count,text,jpg_url,img_num,breed,confidence
790698755171364864,2016-10-24 23:37:28,Mosby,1.2,None ,,8676,2073,This is Mosby. He appears to be rather h*ckin snuggable af. 12/10 keep it up Mosby https://t.co/IiiBq460I7,https://pbs.twimg.com/media/CvkgUjbUsAEvo7l.jpg,1,Bernese Mountain Dog,0.996541
790581949425475584,2016-10-24 15:53:19,Duke,1.1,None ,,21893,7781,This is Duke. He sneaks into the fridge sometimes. It's his safe place. 11/10 would give little jacket if necessary https://t.co/Fd5WFDTMH4,https://pbs.twimg.com/media/Cvi2FiKWgAAif1u.jpg,2,Malinois,0.000152999
789986466051088384,2016-10-23 00:27:05,Happy,1.2,None ,,9783,2503,This is Happy. He's a bathtub reviewer. Seems to be pleased with this one. 12/10 https://t.co/Ln89R4FP7v,https://pbs.twimg.com/media/CvaYgDOWgAEfjls.jpg,1,Golden Retriever,0.07853049999999999
789530877013393408,2016-10-21 18:16:44,Rizzy,1.2,None ,,12447,3655,This is Rizzy. She smiles a lot. 12/10 contagious af https://t.co/TU4sZogVIq,https://pbs.twimg.com/media/CvT6IV6WEAQhhV5.jpg,3,Schipperke,0.363272
789268448748703744,2016-10-21 00:53:56,Stella,1.0,None ,,9641,2803,This is Stella. She's happier than I will ever be. 10/10 would trade lives with https://t.co/JSs2bfDtTS,https://pbs.twimg.com/media/CvQLdotWcAAZn86.jpg,1,Malamute,0.81286
788908386943430656,2016-10-20 01:03:11,Lucy,1.1,None ,,29004,13390,"This is Lucy. She destroyed not one, but two remotes trying to turn off the debate. 11/10 relatable af https://t.co/3BXh073tDm",https://pbs.twimg.com/media/CvLD-mbWYAAFI8w.jpg,1,Golden Retriever,0.0340897
788765914992902144,2016-10-19 15:37:03,Butter,1.2,None ,,29036,11149,This is Butter. She can have whatever she wants forever. 12/10 would hug softly https://t.co/x5gXRS1abq,https://pbs.twimg.com/media/CvJCabcWgAIoUxW.jpg,1,Cocker Spaniel,0.500509
788412144018661376,2016-10-18 16:11:17,Dexter,1.1,None ,,16469,5724,This is Dexter. He breaks hearts for a living. 11/10 h*ckin handsome af https://t.co/4DhSsC1W7S,https://pbs.twimg.com/media/CvEAqQoWgAADj5K.jpg,1,Golden Retriever,0.805238
788150585577050112,2016-10-17 22:51:57,Leo,1.3,None ,,6493,1408,This is Leo. He's a golden chow. Rather h*ckin rare. 13/10 would give extra pats https://t.co/xosHjFzVXc,https://pbs.twimg.com/media/CvASw6dWcAQmo3X.jpg,3,Chow,0.814145
787810552592695296,2016-10-17 00:20:47,Frank,1.1,None ,,9169,3305,This is Frank. He wears sunglasses and walks himself. 11/10 I'll never be this cool or independent https://t.co/pNNjBtHWPc,https://pbs.twimg.com/media/Cu7dg2RXYAIaGXE.jpg,2,Pug,0.362835
787717603741622272,2016-10-16 18:11:26,Tonks,1.3,puppo,,10813,3015,This is Tonks. She is a service puppo. Can hear a caterpillar hiccup from 7 miles away. 13/10 would follow anywhere https://t.co/i622ZbWkUp,https://pbs.twimg.com/media/Cu6I9vvWIAAZG0a.jpg,3,German Shepherd,0.992339
787322443945877504,2016-10-15 16:01:13,Lincoln,1.0,None ,,8235,1891,This is Lincoln. He forgot to use his blinker when he changed lanes just now. Guilty as h*ck. Still 10/10 https://t.co/lsrR83SiVp,https://pbs.twimg.com/media/Cu0hlfwWYAEdnXO.jpg,1,Golden Retriever,0.105703
786963064373534720,2016-10-14 16:13:10,Rory,1.2,None ,,28119,8621,This is Rory. He's got an interview in a few minutes. Looking spiffy af. Nervous as h*ck tho. 12/10 would hire https://t.co/ibj5g6xaAj,https://pbs.twimg.com/media/Cuvau3MW8AAxaRv.jpg,1,Golden Retriever,0.915303
786709082849828864,2016-10-13 23:23:56,Logan,7.5,None ,,19219,6584,"This is Logan, the Chow who lived. He solemnly swears he's up to lots of good. H*ckin magical af 9.75/10 https://t.co/yBO5wuqaPS",https://pbs.twimg.com/media/CurzvFTXgAA2_AP.jpg,1,Pomeranian,0.467321
786664955043049472,2016-10-13 20:28:35,None,1.2,None ,,11253,2757,"""Honestly Kathleen I just want more Ken Bone"" 12/10 https://t.co/HmlEvAMP4r",https://pbs.twimg.com/media/CurLmoqXgAEPoJ-.jpg,1,Leonberg,0.512034
786595970293370880,2016-10-13 15:54:28,Dale,1.1,None ,,9953,3347,This is Dale. He's a real spookster. Did me quite the frighten. 11/10 not too spooky to pet tho https://t.co/L8BWDD4oBX,https://pbs.twimg.com/media/CuqM0fVWAAAboKR.jpg,1,Pembroke,0.709512
786363235746385920,2016-10-13 00:29:39,Rizzo,1.3,doggo,,11509,3776,This is Rizzo. He has many talents. A true renaissance doggo. 13/10 entertaining af https://t.co/TVXpEJB7Wn,https://pbs.twimg.com/media/Cum5LlfWAAAyPcS.jpg,1,Golden Retriever,0.929266
785927819176054784,2016-10-11 19:39:28,Lucy,1.2,None ,,12008,3415,This is Lucy. She's strives to be the best potato she can be. 12/10 would boop https://t.co/lntsj7Fc4Y,https://pbs.twimg.com/media/CugtKeXWEAAamDZ.jpg,1,Toy Poodle,0.00849262
785639753186217984,2016-10-11 00:34:48,Pinot,1.0,multiple,,8253,2398,This is Pinot. He's a sophisticated doggo. You can tell by the hat. Also pointier than your average pupper. Still 1… https://t.co/aBsZTpv6mM,https://pbs.twimg.com/media/CucnLmeWAAALOSC.jpg,1,Unidentifiable,0.0
785264754247995392,2016-10-09 23:44:41,Doc,1.2,None ,,7678,1759,This is Doc. He requested to be carried around like that. 12/10 anything for Doc https://t.co/mWYACm4qnx,https://pbs.twimg.com/media/CuXSHNnWcAIWEwn.jpg,1,Chow,0.056137
785170936622350336,2016-10-09 17:31:53,Hero,1.1,None ,,12747,5241,This is Hero. He was enjoying the car ride until he remembered that bees are dying globally at an alarming rate. 11… https://t.co/rKCJnWRpR2,https://pbs.twimg.com/media/CuV8yfxXEAAUlye.jpg,2,Eskimo Dog,0.0274944
784431430411685888,2016-10-07 16:33:21,Stormy,1.2,None ,,6022,1382,This is Stormy. He's curly af. Already pupared for Coachella next year. 12/10 https://t.co/PHA1vtqqpt,https://pbs.twimg.com/media/CuLcNkCXgAEIwK2.jpg,1,Miniature Poodle,0.744819
783839966405230592,2016-10-06 01:23:05,Riley,1.3,None ,,31716,11658,This is Riley. His owner put a donut pillow around him and he loves it so much he won't let anyone take it off. 13/… https://t.co/KOTzaG7hiq,https://pbs.twimg.com/media/CuDCSM-XEAAJw1W.jpg,1,Unidentifiable,0.0
783466772167098368,2016-10-05 00:40:09,Finn,1.1,None ,,8927,2427,This is Finn. He likes eavesdropping from filing cabinets. It's a real issue but no one has approached him about it… https://t.co/UAw6F2p7ta,https://pbs.twimg.com/media/Ct9u3ljW8AEnVIm.jpg,1,Chihuahua,0.789
783391753726550016,2016-10-04 19:42:03,Godi,1.3,None ,,17792,5932,Meet Godi. He's an avid beachgoer and part time rainbow summoner. Eyeliner flawless af. 13/10 would snug well https://t.co/BO936YdJdi,https://pbs.twimg.com/media/Ct8qn8EWIAAk9zP.jpg,4,Norwegian Elkhound,0.87713
783334639985389568,2016-10-04 15:55:06,Dave,1.2,None ,,30814,12617,This is Dave. He's currently in a predicament. Doesn't seem to mind tho. 12/10 someone assist Dave https://t.co/nfprKAXqwu,https://pbs.twimg.com/media/Ct72q9jWcAAhlnw.jpg,2,Cardigan,0.593858
782969140009107456,2016-10-03 15:42:44,Cali,1.2,None ,,25446,7918,This is Cali. She arrived preassembled. Convenient af. 12/10 appears to be rather h*ckin pettable https://t.co/vOBV1ZqVcX,https://pbs.twimg.com/media/Ct2qO5PXEAE6eB0.jpg,1,Golden Retriever,0.17139300000000002
782747134529531904,2016-10-03 01:00:34,Deacon,1.1,doggo,,7890,1506,This is Deacon. He's the happiest almost dry doggo I've ever seen. 11/10 would smile back https://t.co/C6fUMnHt1H,https://pbs.twimg.com/media/CtzgXgeXYAA1Gxw.jpg,1,Golden Retriever,0.560699
782722598790725632,2016-10-02 23:23:04,Penny,1.0,None ,,18237,5826,"This is Penny. She fought a bee and the bee won. 10/10 you're fine Penny, everything's fine https://t.co/zrMVdfFej6",https://pbs.twimg.com/media/CtzKC7zXEAALfSo.jpg,1,Irish Setter,0.574557
782305867769217024,2016-10-01 19:47:08,Sampson,1.2,doggo,,17575,6007,This is Sampson. He just graduated. Ready to be a doggo now. Time for the real world. 12/10 have fun with taxes https://t.co/pgVKxRw0s1,https://pbs.twimg.com/media/CttPBt0WIAAcsDE.jpg,1,Briard,0.5044270000000001
781955203444699136,2016-09-30 20:33:43,Chipson,1.1,None ,,11734,3623,This is Chipson. He weighed in at .3 ounces and is officially super h*ckin smol. Space-saving af. 11/10 would snug… https://t.co/3eXbCXZXXT,https://pbs.twimg.com/media/CtoQGu4XgAQgv5m.jpg,1,Unidentifiable,0.0
781661882474196992,2016-09-30 01:08:10,None,0.5,None ,,11009,2918,Who keeps sending in pictures without dogs in them? This needs to stop. 5/10 for the mediocre road https://t.co/ELqelxWMrC,https://pbs.twimg.com/media/CtkFS72WcAAiUrs.jpg,1,Pembroke,0.438087
781524693396357120,2016-09-29 16:03:01,None,1.2,None ,,21874,5979,Idk why this keeps happening. We only rate dogs. Not Bangladeshi Couch Chipmunks. Please only send dogs... 12/10 https://t.co/ya7bviQUUf,https://pbs.twimg.com/media/CtiIj0AWcAEBDvw.jpg,1,Chesapeake Bay Retriever,0.0035225
781163403222056960,2016-09-28 16:07:23,None,1.0,None ,,10312,2948,"We normally don't rate lobsters, but this one appears to be a really good lobster. 10/10 would pet with caution https://t.co/YkHc7U7uUy",https://pbs.twimg.com/media/Ctc_-BTWEAAQpZh.jpg,1,Shetland Sheepdog,0.973841
780931614150983680,2016-09-28 00:46:20,None,1.3,puppo,,22815,7910,I want to finally rate this iconic puppo who thinks the parade is all for him. 13/10 would absolutely attend https://t.co/5dUYOu4b8d,https://pbs.twimg.com/media/CtZtJxAXEAAyPGd.jpg,1,Unidentifiable,0.0
780858289093574656,2016-09-27 19:54:58,Dash,1.0,None ,,7580,2156,"This is Dash. He's very stylish, but also incredibly unimpressed with the current state of our nation. 10/10 would… https://t.co/Ar4T1lFM5C",https://pbs.twimg.com/media/CtYqeNHWgAATqYZ.jpg,1,Chesapeake Bay Retriever,0.488555
780601303617732608,2016-09-27 02:53:48,Hercules,1.2,None ,,12744,3594,Meet Hercules. He can have whatever he wants for the rest of eternity. 12/10 would snug passionately https://t.co/mH0IOyFdIG,https://pbs.twimg.com/media/CtVAvX-WIAAcGTf.jpg,1,Saint Bernard,0.995143
780543529827336192,2016-09-26 23:04:13,None,1.2,None ,,6639,1859,Here's a perturbed super floof. 12/10 would snug so damn well https://t.co/VG095mi09Q,https://pbs.twimg.com/media/CtUMLzRXgAAbZK5.jpg,1,Golden Retriever,0.628312
780459368902959104,2016-09-26 17:29:48,Bear,1.1,None ,,5574,1150,"This is Bear. Don't worry, he's not a real bear tho. Contains unreal amounts of squish. 11/10 heteroskedastic af https://t.co/coi4l1T2Sm",https://pbs.twimg.com/media/CtS_p9kXEAE2nh8.jpg,1,Great Dane,0.382491
780192070812196864,2016-09-25 23:47:39,None,1.1,None ,,9160,2405,We only rate dogs. Pls stop sending in non-canines like this Urban Floof Giraffe. I can't handle this. 11/10 https://t.co/zHIqpM5Gni,https://pbs.twimg.com/media/CtPMhwvXYAIt6NG.jpg,1,Vizsla,0.144012
779834332596887552,2016-09-25 00:06:08,Scout,1.1,None ,,19980,7627,This is Scout. He really wants to kiss himself. H*ckin inappropriate. 11/10 narcissistic af https://t.co/x0gV2Ck3AD,https://pbs.twimg.com/media/CtKHLuCWYAA2TTs.jpg,1,Golden Retriever,0.99383
779377524342161408,2016-09-23 17:50:56,None,1.2,pupper,,9300,3357,Have you ever seen such a smol pupper? Portable af. 12/10 would keep in shirt pocket https://t.co/KsqaIzlQ12,https://pbs.twimg.com/ext_tw_video_thumb/779377444025499652/pu/img/eIiLDy9F6rPNarEc.jpg,1,Unidentifiable,0.0
778990705243029504,2016-09-22 16:13:51,Jay,1.1,None ,,21053,7805,This is Jay. He's really h*ckin happy about the start of fall. Sneaky tongue slip in 2nd pic. 11/10 snuggly af https://t.co/vyx1X5eyWI,https://pbs.twimg.com/media/Cs-H5uhWcAAiNY9.jpg,2,Cocker Spaniel,0.7153510000000001
778624900596654080,2016-09-21 16:00:17,Penny,1.1,None ,,4892,1084,This is Penny. She's a sailor pup. 11/10 would take to the open seas with https://t.co/0rRxyBQt32,https://pbs.twimg.com/media/Cs47N3eWcAEmgiW.jpg,2,Airedale,0.786089
778383385161035776,2016-09-21 00:00:35,Nala,1.3,None ,,6164,1190,This is Nala. She's a future Dogue model. Won't respond to my texts. 13/10 would be an honor to pet https://t.co/zP1IvAATWv,https://pbs.twimg.com/media/Cs1fjyqWIAE2jop.jpg,1,Collie,0.345266
778286810187399168,2016-09-20 17:36:50,Stanley,1.1,None ,,10924,3541,This is Stanley. He has too much skin. Isn't happy about it. Quite pupset actually. Still 11/10 would comfort https://t.co/hhTfnPrWfb,https://pbs.twimg.com/media/Cs0HuUTWcAUpSE8.jpg,1,Boston Bull,0.32207
778039087836069888,2016-09-20 01:12:28,None,1.2,pupper,,8907,2824,Evolution of a pupper yawn featuring Max. 12/10 groundbreaking stuff https://t.co/t8Y4x9DmVD,https://pbs.twimg.com/media/CswmaHmWAAAbdY9.jpg,2,German Shepherd,0.717776
778027034220126208,2016-09-20 00:24:34,Sophie,2.7,pupper,,6888,1739,This is Sophie. She's a Jubilant Bush Pupper. Super h*ckin rare. Appears at random just to smile at the locals. 11.… https://t.co/PxjSmYHfYo,https://pbs.twimg.com/media/Cswbc2yWcAAVsCJ.jpg,1,Clumber,0.946718
777885040357281792,2016-09-19 15:00:20,Wesley,0.3,None ,,6702,1768,This is Wesley. He's clearly trespassing. Seems rather h*ckin violent too. Weaponized forehead. 3/10 wouldn't let in https://t.co/pL7wbMRW7M,https://pbs.twimg.com/media/CsuaUH2WAAAWJh1.jpg,1,Afghan Hound,0.123529
777684233540206592,2016-09-19 01:42:24,None,1.2,None ,,11818,3166,"""Yep... just as I suspected. You're not flossing."" 12/10 and 11/10 for the pup not flossing https://t.co/SuXcI9B7pQ",https://pbs.twimg.com/media/CsrjryzWgAAZY00.jpg,1,Cocker Spaniel,0.253442
777189768882946048,2016-09-17 16:57:35,Jeffrey,1.2,None ,,15072,4644,This is Jeffrey. He's being held so he doesn't fly away. 12/10 would set free https://t.co/d3aLyCykn7,https://pbs.twimg.com/media/Cskh9nRWYAAUxBP.jpg,2,Chihuahua,0.988412
776813020089548800,2016-09-16 16:00:31,Solomon,1.2,None ,,5132,1302,Meet Solomon. He was arrested for possession of adorable and attempted extra pats on the head. 12/10 would post bail https://t.co/nFqLaOLUQA,https://pbs.twimg.com/media/CsfLUDbXEAAu0VF.jpg,1,Toy Poodle,0.51661
776113305656188928,2016-09-14 17:40:06,Sampson,1.1,pupper,,12360,4671,This is Sampson. He's about to get hit with a vicious draw 2. Has no idea. 11/10 poor pupper https://t.co/FYT9QBEnKG,https://pbs.twimg.com/media/CsVO7ljW8AAckRD.jpg,1,Unidentifiable,0.0
776088319444877312,2016-09-14 16:00:49,None,1.0,None ,,1924,161,I can't tap the screen to make the hearts appear fast enough. 10/10 for the source of all future unproductiveness https://t.co/wOhuABgj6I,https://pbs.twimg.com/media/CsU4NKkW8AUI5eG.jpg,3,Pug,7.657020000000001e-05
775842724423557120,2016-09-13 23:44:54,Blue,1.2,None ,,12307,2867,This is Blue. He was having an average day until his owner told him about Bront. 12/10 h*ckin hysterical af https://t.co/saRYTcxQeH,https://pbs.twimg.com/media/CsRY1jAWYAUOx55.jpg,2,Chow,0.520022
775733305207554048,2016-09-13 16:30:07,Anakin,1.1,doggo,,14567,4285,This is Anakin. He strives to reach his full doggo potential. Born with blurry tail tho. 11/10 would still pet well https://t.co/9CcBSxCXXG,https://pbs.twimg.com/media/CsP1UvaW8AExVSA.jpg,1,Unidentifiable,0.0
775729183532220416,2016-09-13 16:13:44,None,1.3,None ,,13577,4904,This girl straight up rejected a guy because he doesn't like dogs. She is my hero and I give her 13/10 https://t.co/J39lT3b0rH,https://pbs.twimg.com/media/CsPxk85XEAAeMQj.jpg,1,Unidentifiable,0.0
775364825476165632,2016-09-12 16:05:54,Finley,1.1,doggo,,7812,3189,This is Finley. He's an independent doggo still adjusting to life on his own. 11/10 https://t.co/7FNcBaKbci,https://pbs.twimg.com/media/CsKmMB2WAAAXcAy.jpg,3,Beagle,0.571229
775085132600442880,2016-09-11 21:34:30,Tucker,1.3,None ,,16353,5066,This is Tucker. He would like a hug. 13/10 someone hug him https://t.co/wdgY9oHPrT,https://pbs.twimg.com/media/CsGnz64WYAEIDHJ.jpg,1,Chow,0.316565
774639387460112384,2016-09-10 16:03:16,Sprinkles,1.0,None ,,7070,1853,This is Sprinkles. He's trapped in light jail. 10/10 would post bail for him https://t.co/4s5Xlijogu,https://pbs.twimg.com/media/CsASZqRW8AA3Szw.jpg,1,Walker Hound,0.6275930000000001
774314403806253056,2016-09-09 18:31:54,None,1.4,None ,,22902,5966,I WAS SENT THE ACTUAL DOG IN THE PROFILE PIC BY HIS OWNER THIS IS SO WILD. 14/10 ULTIMATE LEGEND STATUS https://t.co/7oQ1wpfxIH,https://pbs.twimg.com/media/Cr7q1VxWIAA5Nm7.jpg,3,Eskimo Dog,0.5960449999999999
773985732834758656,2016-09-08 20:45:53,Winnie,1.1,pupper,,11283,4158,Meet Winnie. She just made awkward eye contact with the driver beside her. Poor pupper panicked. 11/10 would comfort https://t.co/RFWtDqTnAz,https://pbs.twimg.com/media/Cr2_6R8WAAAUMtc.jpg,4,Pug,0.10957
773704687002451968,2016-09-08 02:09:06,Loki,1.2,None ,,6946,1738,This is Loki. He knows he's adorable. One ear always pupared. 12/10 would snug in depicted fashion forever https://t.co/OqNggd4Oio,https://pbs.twimg.com/media/CrzATQqWAAEHq2t.jpg,2,Silky Terrier,0.324251
773670353721753600,2016-09-07 23:52:41,Shakespeare,1.0,None ,,5598,1392,This is Shakespeare. He appears to be maximum level pettable. Born with no eyes tho (tragic). 10/10 probably wise https://t.co/rA8WUVOLBr,https://pbs.twimg.com/media/CryhFC0XEAA9wp_.jpg,1,Old English Sheepdog,0.969311
773547596996571136,2016-09-07 15:44:53,Chelsea,1.1,pupper,,23216,6611,This is Chelsea. She forgot how to dog. 11/10 get it together pupper https://t.co/nBJ5RE4yHb,https://pbs.twimg.com/media/Crwxb5yWgAAX5P_.jpg,1,Norwegian Elkhound,0.372202
773247561583001600,2016-09-06 19:52:39,Chip,1.0,None ,,9887,3455,This is Chip. He's a pupholder. Comes with the car. Requires frequent pettings. Shifts for you. 10/10 innovative af https://t.co/hG5WYT9ECn,https://pbs.twimg.com/media/Crsgi9dWEAApQd8.jpg,1,Miniature Pinscher,0.08336879999999999
772581559778025472,2016-09-04 23:46:12,None,1.0,None ,,6817,1811,Guys this is getting so out of hand. We only rate dogs. This is a Galapagos Speed Panda. Pls only send dogs... 10/10 https://t.co/8lpAGaZRFn,https://pbs.twimg.com/media/CrjC0JAWAAAjz6n.jpg,3,Newfoundland,0.574345
772193107915964416,2016-09-03 22:02:38,Willem,1.2,pupper,,6335,1490,This is Willem. He's a Penn State pupper. Thinks the hood makes him more intimidating. It doesn't. 12/10 https://t.co/Dp0s7MRIHK,https://pbs.twimg.com/media/Crdhh_1XEAAHKHi.jpg,1,Pembroke,0.367945
772152991789019136,2016-09-03 19:23:13,None,1.0,None ,,3981,1197,Here's a couple rufferees making sure all the sports are played fairly today. Both 10/10 would bribe with extra pets https://t.co/H9yjI9eo3A,https://pbs.twimg.com/media/Crc9DEoWEAE7RLH.jpg,2,Golden Retriever,0.275318
772102971039580160,2016-09-03 16:04:27,Penny,1.1,None ,,4206,994,This is Penny. She's an OU cheerleader. About to do a triple back handspring down the stairs. 11/10 hype af https://t.co/B2f3XkGU5c,https://pbs.twimg.com/media/CrcPjh0WcAA_SPT.jpg,1,Pembroke,0.54178
771770456517009408,2016-09-02 18:03:10,Davey,1.1,None ,,12604,3635,This is Davey. He'll have your daughter home by 8. Just a stand up pup. 11/10 would introduce to mom https://t.co/E6bGWf9EOm,https://pbs.twimg.com/media/CrXhIqBW8AA6Bse.jpg,1,Papillon,0.53318
771380798096281600,2016-09-01 16:14:48,Fizz,1.1,None ,,11032,5449,Meet Fizz. She thinks love is a social construct consisting solely of ideals perpetuated by mass media 11/10 woke af https://t.co/sPB5JMnWBn,https://pbs.twimg.com/media/CrR-vVfXEAAk6Gg.jpg,1,Collie,0.503728
771136648247640064,2016-09-01 00:04:38,Dixie,1.1,None ,,9622,3133,This is Dixie. She wants to be a ship captain. Won't let anything get in between her and her dreams. 11/10 https://t.co/8VEDZKHddR,https://pbs.twimg.com/media/CrOgsIBWYAA8Dtb.jpg,1,Golden Retriever,0.297402
771014301343748096,2016-08-31 15:58:28,None,0.7,None ,,7199,1761,Another pic without a dog in it? What am I supposed to do? Rate the carpet? Fine I will. 7/10 looks adequately comfy https://t.co/OJZQ6I4gGd,https://pbs.twimg.com/media/CrMxZzgWIAQUxzx.jpg,1,Unidentifiable,0.0
770787852854652928,2016-08-31 00:58:39,Winston,1.0,None ,,5191,1298,This is Winston. His tongue has gone rogue. Doing him quite a frighten. 10/10 hang in there Winston https://t.co/d0QEbp78Yi,https://pbs.twimg.com/media/CrJjdZmXgAEWLSD.jpg,1,Bernese Mountain Dog,0.787812
770772759874076672,2016-08-30 23:58:40,Sebastian,1.1,None ,,5450,1510,This is Sebastian. He's super h*ckin fluffy. That's really all you need to know. 11/10 would snug intensely https://t.co/lqr0NdtwQo,https://pbs.twimg.com/media/CrJVupHXgAA4Dkk.jpg,1,Chow,0.979515
770293558247038976,2016-08-29 16:14:30,Jackson,1.0,None ,,6537,1598,This is Jackson. There's nothing abnormal about him. Just your average really good dog. 10/10 https://t.co/3fEPpj0KYw,https://pbs.twimg.com/media/CrCh5RgW8AAXW4U.jpg,1,Italian Greyhound,0.931668
770069151037685760,2016-08-29 01:22:47,Carbon,1.0,None ,,7938,2450,Say hello to Carbon. This is his first time swimming. He's having a h*ckin blast. 10/10 we should all be this happy https://t.co/mADHGenzFS,https://pbs.twimg.com/media/Cq_Vy9KWcAIUIuv.jpg,1,Boston Bull,0.414965
769695466921623552,2016-08-28 00:37:54,Titan,1.3,None ,,6703,1767,This is Titan. He's trying to make friends. Offering up his favorite stick. 13/10 philanthropic af https://t.co/vhrkz0dK4v,https://pbs.twimg.com/media/Cq6B8V6XYAA1T1R.jpg,1,Pug,0.407117
769212283578875904,2016-08-26 16:37:54,DonDon,1.2,None ,,5674,1830,This is DonDon. He's way up but doesn't feel blessed. Rather uncomfortable actually. 12/10 I'll save you DonDon https://t.co/OCYLz3fjVE,https://pbs.twimg.com/media/CqzKfQgXEAAWIY-.jpg,1,Golden Retriever,0.16653800000000002
768970937022709760,2016-08-26 00:38:52,Kirby,1.2,None ,,15116,6997,This is Kirby. His bowl weighs more than him. 12/10 would assist https://t.co/UlB2mzw3Xs,https://pbs.twimg.com/ext_tw_video_thumb/768967618174877700/pu/img/4wfsrs0ZnQ5pstXm.jpg,1,Pomeranian,0.182358
768855141948723200,2016-08-25 16:58:45,Jesse,1.1,None ,,4407,952,This is Jesse. He really wants a belly rub. Will be as cute as possible to achieve that goal. 11/10 https://t.co/1BxxcdVNJ8,https://pbs.twimg.com/media/CquFrCKWAAAr32m.jpg,1,Chow,0.7202189999999999
768609597686943744,2016-08-25 00:43:02,Lou,1.0,None ,,4316,1289,This is Lou. His sweater is too small and he already cut the tags off. Very very churlish. 10/10 would still pet https://t.co/dZPMLresEr,https://pbs.twimg.com/media/CqqmWa7WcAAIM-n.jpg,1,Basenji,0.183283
768596291618299904,2016-08-24 23:50:10,Oakley,1.2,None ,,5267,1365,Say hello to Oakley and Charlie. They're convinced that they each have their own stick. Nobody tell them. Both 12/10 https://t.co/J2AJdyxglH,https://pbs.twimg.com/media/CqqaPjqWIAAOyNL.jpg,1,Great Pyrenees,0.729745
768193404517830656,2016-08-23 21:09:14,Gerald,0.8,doggo,,11436,3794,Meet Gerald. He's a fairly exotic doggo. Floofy af. Inadequate knees tho. Self conscious about large forehead. 8/10 https://t.co/WmczvjCWJq,https://pbs.twimg.com/media/Cqkr0wiW8AAn2Oi.jpg,1,Unidentifiable,0.0
767884188863397888,2016-08-23 00:40:31,Tito,1.0,None ,,4982,1496,This is Tito. He's on the lookout. Nobody knows for what. 10/10 https://t.co/Qai481H6RA,https://pbs.twimg.com/media/CqgSl4DWcAA-x-o.jpg,3,Unidentifiable,0.0
766793450729734144,2016-08-20 00:26:19,Rufus,1.0,None ,,5326,1451,This is Rufus. He just missed out on the 100m final at Rio. Already training hard for Tokyo. 10/10 never give pup https://t.co/exrRjjJqeO,https://pbs.twimg.com/media/CqQykxrWYAAlD8g.jpg,1,Beagle,0.451697
766693177336135680,2016-08-19 17:47:52,Brudge,1.1,None ,,4222,844,This is Brudge. He's a Doberdog. Going to be h*ckin massive one day. 11/10 would pat on head approvingly https://t.co/cTlHjEUNK8,https://pbs.twimg.com/media/CqPXYLLXEAAU2HC.jpg,1,Doberman,0.948355
766423258543644672,2016-08-18 23:55:18,Shadoe,0.9,None ,,6312,1702,This is Shadoe. Her tongue flies out of her mouth at random. Can't have a serious conversation with her. 9/10 https://t.co/Tytt15VquG,https://pbs.twimg.com/media/CqLh4yJWcAAHomv.jpg,2,Keeshond,0.995823
766069199026450432,2016-08-18 00:28:24,Juno,1.2,None ,,4465,913,This is Juno. She can see your future. 12/10 h*ckin mesmerizing af https://t.co/Z69mShifuk,https://pbs.twimg.com/media/CqGf3xaXYAEh3ak.jpg,1,Redbone,0.484855
765719909049503744,2016-08-17 01:20:27,Brat,1.2,None ,,7587,2285,This is Brat. He has a hard time being ferocious so his owner helps out. H*ckin scary af now. 12/10 would still pet https://t.co/soxdNqZDZ2,https://pbs.twimg.com/media/CqBiMAgWAAEJKgI.jpg,1,Golden Retriever,0.969518
765395769549590528,2016-08-16 03:52:26,None,1.3,None ,,27732,3629,This is my dog. Her name is Zoey. She knows I've been rating other dogs. She's not happy. 13/10 no bias at all https://t.co/ep1NkYoiwB,https://pbs.twimg.com/media/Cp87Y0jXYAQyjuV.jpg,1,Pembroke,0.509491
765371061932261376,2016-08-16 02:14:15,Louie,1.1,pupper,,7435,2306,This is Louie. He's had a long day. Did a lot of pupper things. Also appears to be rather heckin pettable. 11/10 https://t.co/w2qDmoTIZ5,https://pbs.twimg.com/media/Cp8k6oRWcAUL78U.jpg,2,Golden Retriever,0.829456
765222098633691136,2016-08-15 16:22:20,Gromit,1.0,None ,,12160,3609,This is Gromit. He's pupset because there's no need to beware of him. Just wants a pettin. 10/10 https://t.co/eSvz4EapHH,https://pbs.twimg.com/media/Cp6db4-XYAAMmqL.jpg,1,Dalmatian,0.556595
764857477905154048,2016-08-14 16:13:27,Aubie,1.2,None ,,6744,1897,This is Aubie. He has paws for days. Nibbling tables is one of his priorities. Second only to being cuddly af. 12/10 https://t.co/cBIFBsCRz6,https://pbs.twimg.com/media/Cp1R0ZTWcAAaPO4.jpg,1,Bernese Mountain Dog,0.7920590000000001
764259802650378240,2016-08-13 00:38:30,Kota,1.0,None ,,6328,1616,This is Kota and her son Benedict. She doesn't know why you're staring. They are a normal family. Both 10/10 https://t.co/Q1v9BZylvZ,https://pbs.twimg.com/media/CpsyNtXWgAAqvs3.jpg,1,German Shepherd,0.973677
